person_id,video_id,repetition_number,knee_flex_peak_deg,knee_flex_min_deg,knee_rom_deg,hip_flex_peak_deg,trunk_lean_peak_deg,trunk_lean_mean_deg,knee_ang_vel_max_dps,rep_duration_s,descent_ascent_ratio,symmetry_index_pct,ankle_df_proxy_deg,hip_mid_jitter_norm,stance_width_norm,correctness,label,orientation,lights_on,mocap_erroneous,feature_schema_version
1,PM_008,15,97.1940674939981,9.684149863612376,87.50991763038573,117.43889917104397,43.39014517501903,23.019368845450533,154.92730712896108,3.334000000000003,0.9227220299884737,49.75288308556006,26.3712416828245,1.2739619757836894e-05,0.791920878589318,1,Good,front,0,0,1.0.0
1,PM_008,16,126.46161803616519,9.519599325255768,116.94201871090942,113.43151082233001,25.52428292201785,11.035001615849021,188.6418776827695,3.1670000000000016,0.7594444444444481,53.116928818005334,40.283736373534694,1.2030399833881544e-05,0.7099044814771281,1,Good,front,0,0,1.0.0
1,PM_008,17,102.93989360802937,9.402734571491166,93.5371590365382,125.3484531151669,53.223897884093304,28.360708697000412,226.7086416111033,3.0,0.7647058823529382,44.359618614529865,37.033971335722555,2.5385257251963443e-05,0.7932229765523802,0,Poor,front,0,0,1.0.0
2,PM_022,1,100.35703279681215,15.28679815474544,85.07023464206671,100.46476112221153,28.93199335199507,16.79166402083439,162.36495729987038,2.6660000000000004,1.3530450132391882,24.012574867092376,30.170797908186138,1.3248736613256974e-05,0.8332150435313407,1,Good,front,0,0,1.0.0
2,PM_022,2,96.28783788723032,14.949864608400446,81.33797327882988,99.02981640651642,28.5456345284608,16.512155633665266,164.78909065822677,2.966,1.4716666666666665,27.634872362301905,27.29202834240737,1.1931009155191228e-05,0.8259976578770754,1,Good,front,0,0,1.0.0
2,PM_022,3,99.16807693495073,17.318643908713085,81.84943302623765,98.1592160534377,25.868575788468437,17.400481626771647,170.67941403816582,2.632999999999999,1.7228541882109594,25.07906775634838,28.343060830348982,1.0856467636919697e-05,0.8677272560330219,1,Good,front,0,0,1.0.0
2,PM_022,4,100.53567205781431,16.775292012322424,83.76038004549189,98.97529400276736,27.06438370291684,16.96104025525862,193.3747259597105,2.667,1.2853470437017998,26.028533612168523,29.584129057950992,1.0098755856347082e-05,0.8656026664277755,1,Good,front,0,0,1.0.0
2,PM_022,5,100.12443382970399,15.484917799726588,84.6395160299774,97.55473745365012,25.670198529226372,16.66741491450767,200.41218456805996,2.333,1.5922222222222213,22.720877684249228,29.895030361057,1.395233066355248e-05,0.8715570457053222,1,Good,front,0,0,1.0.0
2,PM_022,6,100.55764519119408,16.63752860315222,83.92011658804186,112.65260536546538,41.45053080542213,25.182657455918207,157.6950957729401,2.5,1.3430178069353322,21.643732153567086,32.452898840857046,2.1784392312708554e-05,0.864287648662247,1,Good,front,0,0,1.0.0
2,PM_022,7,100.85040838620947,14.76248396659284,86.08792441961663,117.36687825868421,45.24454571815584,27.290747216453845,156.1487116635882,2.8000000000000007,1.2708840227088398,25.305835698852025,32.092904316066296,1.579946409255923e-05,0.8649002182465201,1,Good,front,0,0,1.0.0
2,PM_022,8,104.40070488095047,16.063165232771127,88.33753964817934,109.80881479587119,42.436400736484764,23.109169337190544,187.94492142286444,2.8329999999999984,0.9769713886950445,25.15179875520769,40.04980109183424,1.8354621604917747e-05,0.9075084993265252,1,Good,front,0,0,1.0.0
2,PM_022,9,111.24742221700313,16.3912790477938,94.85614316920933,108.42934989638786,39.5766396305307,21.097261562422727,198.6034057132349,3.0,1.0463847203274201,22.598614852854862,45.34219232197112,2.059945852611937e-05,0.8507859399341429,1,Good,front,0,0,1.0.0
2,PM_022,10,109.25905936340601,16.496600209810083,92.76245915359593,109.62541407523727,41.029987363290076,23.35643630462738,281.93544032199463,2.3329999999999984,2.6856240126382125,18.76345649347491,42.904915027758776,1.782163546386983e-05,0.8551568773951832,1,Good,front,0,0,1.0.0
3,PM_029,1,101.78634493417593,14.47678315468022,87.30956177949571,94.47157957821258,25.671179169437334,13.772780281216908,107.67731634163462,4.334,1.5494117647058818,14.583180125818147,34.47180626767934,1.0988018454267308e-05,0.6696158170952645,1,Good,front,1,0,1.0.0
3,PM_029,2,101.77807412988315,14.80486128882545,86.9732128410577,88.99877847770725,19.307172769810407,10.136765930479756,130.24844039239213,4.0,1.609262883235487,15.46750173250674,34.45739701906956,1.0448985368455702e-05,0.6600088843292442,1,Good,front,1,0,1.0.0
3,PM_029,3,101.13432255217514,14.225721637810608,86.90860091436453,90.1014333403904,19.83971400463518,9.599681881672003,107.83458701668562,4.0,1.4009603841536609,16.435628727955145,32.63980540624794,1.1588887644457423e-05,0.6813043024116835,1,Good,front,1,0,1.0.0
3,PM_029,4,101.8245715278187,14.22267269962876,87.60189882818995,90.05814892495158,18.581731036285,8.732623717482738,98.49771161415097,4.300000000000001,1.579484103179362,14.933516469821157,33.675649792248564,1.0796365123351109e-05,0.6677410250291803,1,Good,front,1,0,1.0.0
3,PM_029,5,103.23931277682479,13.639559501036231,89.59975327578856,92.12616839850861,19.079431133585746,8.380066022795615,93.84844471392857,4.300000000000001,1.579484103179362,16.04849526012407,31.905149527069174,1.2129842298566753e-05,0.6627731357444429,1,Good,front,1,0,1.0.0
3,PM_029,6,113.6432615321693,13.80638406845084,99.83687746371847,109.17200197466147,38.7301127280491,22.997157350709525,182.22150227090899,3.0,1.0463847203274201,12.082124957927718,45.333191747163895,1.1270264259637502e-05,0.7043183914738402,0,Poor,front,1,0,1.0.0
3,PM_029,7,106.65774269004771,13.851903968865827,92.80583872118189,109.11542264567356,41.74059482601586,20.816753234229466,160.1993053166661,4.0,1.3995200959808016,18.55933685282771,42.81423300808247,9.064327130337706e-06,0.6159192101947546,0,Poor,front,1,0,1.0.0
3,PM_029,8,109.70363109848651,13.038471213982334,96.66515988450418,120.87007958972853,49.58861538932857,25.03979924057883,165.76557323908736,3.6340000000000003,1.2712499999999982,15.6299189339691,42.34463251831056,8.885677450115352e-06,0.6531913701600308,0,Poor,front,1,0,1.0.0
3,PM_029,9,102.2946931210762,12.790064219344714,89.50462890173148,109.81024277335986,46.021804252620214,22.064732993471154,158.1690298039722,3.299999999999997,1.4140453547915168,15.978752341815566,42.818465038778456,1.1173699049540035e-05,0.6617570178967449,0,Poor,front,1,0,1.0.0
3,PM_029,10,98.66702003960998,14.417057990616286,84.2499620489937,103.69634499107073,42.143317281440154,22.942931428571633,189.7996574788367,2.4669999999999987,2.2164276401564393,12.76514494102464,40.893461801604204,1.331553908315003e-05,0.6812552918537048,0,Poor,front,1,0,1.0.0
4,PM_038,1,74.12866617986921,22.343646373565974,51.78501980630324,87.98372976661182,33.45434806388865,21.261051501372403,96.12201184004263,2.3339999999999996,0.8914100486223661,24.48877128154955,24.446033559833012,1.943935912196263e-05,0.9722671570830328,1,Good,front,1,0,1.0.0
4,PM_038,2,85.42469613453922,21.625560721493343,63.799135413045875,99.77417542059993,38.5424167216319,23.375374543379337,102.49806360277574,2.633,1.3239187996469532,23.87492017239535,27.019008304222453,1.518629384284769e-05,0.9519314123503876,1,Good,front,1,0,1.0.0
4,PM_038,3,89.70219302631162,19.60263422407391,70.09955880223771,104.79609385629188,39.04106048920343,23.682830661994537,113.31890588728486,2.9659999999999993,1.3428120063191147,29.67140763448279,27.318796030608553,1.4119509324700254e-05,0.9725252130392402,1,Good,front,1,0,1.0.0
4,PM_038,4,88.31835965556735,23.739366978368167,64.57899267719918,92.48004042157649,32.61134692569956,17.316269000773882,99.11978974844634,2.632999999999999,1.1354420113544184,24.843201606263335,30.58432762241123,1.4001937603542063e-05,0.9374514133541094,1,Good,front,1,0,1.0.0
4,PM_038,5,82.39022317799044,23.986024879075856,58.40419829891458,92.26110104504667,33.38777488462462,18.736043475951217,101.71771543681513,2.634000000000002,1.3945454545454534,22.7080351485617,26.482123237574626,1.4130540289943512e-05,0.9569658878488673,1,Good,front,1,0,1.0.0
4,PM_038,6,99.86812552473604,13.54361000992752,86.32451551480852,106.9248121410715,45.711208146310334,26.56134841982873,192.45890916947462,3.8329999999999984,1.7378571428571445,30.875183128043727,39.047180685012364,1.574129413594538e-05,0.9642919368248475,1,Good,front,1,0,1.0.0
4,PM_038,7,114.06718744436672,14.630781543586053,99.43640590078067,114.50841738964661,42.81788249194683,30.16515207928518,123.334190219446,3.132999999999999,1.2918800292611536,24.73741478692566,44.04469411166166,1.6650275449067375e-05,1.0051583641780892,1,Good,front,1,0,1.0.0
4,PM_038,8,107.47400939498718,13.844610223861267,93.62939917112591,115.75137221665022,49.60709927747087,32.922305748451116,146.26052171048545,3.299999999999997,1.2510231923601656,27.64331622685099,43.12456512060513,1.9052048064841458e-05,1.0288790827338503,1,Good,front,1,0,1.0.0
4,PM_038,9,107.90960340332424,15.885424906233553,92.02417849709069,118.98156273357927,48.25322862113098,34.4824316494376,148.36024004754458,2.9659999999999975,1.3428120063191167,21.41986691263109,42.09510718813249,1.6437071752018747e-05,1.075690397824403,1,Good,front,1,0,1.0.0
4,PM_038,10,111.15565847171132,14.654864691079169,96.50079378063215,126.50204011203063,49.168187601345245,31.05640733425764,172.72240856477595,2.966000000000001,1.8712487899322339,23.056084197880338,39.63178396558556,1.903855925273552e-05,1.0090567230527352,1,Good,front,1,0,1.0.0
5,PM_043,1,76.88785688795218,15.321005668957994,61.56685121899419,93.48606769059171,37.412020746101945,26.688716040236958,110.48518074073212,2.833,0.6994601079784046,15.591655914431893,20.68048930895179,1.304560662485094e-05,0.6402772854607797,1,Good,front,1,0,1.0.0
5,PM_043,2,74.43140006437432,11.501207365098992,62.930192699275324,90.02785721222035,37.32607243117206,22.009181647091207,112.26344964896089,3.0000000000000018,0.8749999999999994,23.562288117128215,22.506375318487155,1.46059303196268e-05,0.6329640527335247,1,Good,front,1,0,1.0.0
5,PM_043,3,76.63685175788166,12.93416748513313,63.70268427274853,97.83498259931874,40.74750750207266,24.124131761941886,98.92540637370531,2.6670000000000016,1.161264181523499,20.943822120133685,20.077687835386243,1.7907954584967e-05,0.6330477348430972,1,Good,front,1,0,1.0.0
5,PM_043,4,93.55767647242243,13.577551184076455,79.98012528834597,94.4184916323304,31.65510958467721,12.133197816583683,197.7496137969562,4.665999999999997,0.38621509209744426,36.152540536978584,32.12493186596424,1.8110982098097556e-05,0.691693574326361,1,Good,front,1,0,1.0.0
5,PM_043,5,89.13692058662664,13.595173715043842,75.5417468715828,97.02582717175463,34.495126360417274,21.4415658494775,146.30269276342216,2.834000000000003,0.8474576271186431,22.91260748823396,28.03629526378206,1.407738186140704e-05,0.6413160346098189,1,Good,front,1,0,1.0.0
5,PM_043,6,105.35422257697567,11.44017544889563,93.91404712808004,94.87081738178753,28.75239297428863,14.549686495759275,198.32730946050853,3.0,0.7647058823529382,17.717787018338207,41.80911292175506,1.554803464598069e-05,0.6312284434935671,0,Poor,front,1,0,1.0.0
5,PM_043,7,110.67832787874859,10.836437304556739,99.84189057419185,99.25225796207174,31.479935326430184,16.263306976113377,189.99686245045592,2.933,1.0006821282401075,24.49171117356513,45.38961699670463,1.1811191089961418e-05,0.6532525222245001,0,Poor,front,1,0,1.0.0
5,PM_043,8,112.1108924609093,10.443405331684886,101.66748712922441,102.32190695301028,32.31421800093978,15.025640960457421,179.46319251388576,3.0,1.0920502092050142,24.241155165460924,45.204422955813,1.030059706331556e-05,0.6366430965425776,0,Poor,front,1,0,1.0.0
5,PM_043,9,116.68961425299436,10.229253854893571,106.46036039810079,109.01954182380544,32.2405115470446,16.461674774655783,223.7849023377654,2.9669999999999987,1.069037656903758,24.079685001527462,43.69033457636512,9.705818724792082e-06,0.6422907492261163,0,Poor,front,1,0,1.0.0
5,PM_043,10,115.45724096082739,10.393448727894508,105.06379223293288,106.87012503896676,31.553134680261568,16.388689885916847,191.68256731682877,2.8999999999999986,1.0237264480111647,24.938406422452736,43.61985103547908,1.0595004822811227e-05,0.6535097265810319,0,Poor,front,1,0,1.0.0
6,PM_105,1,97.3726543232925,10.89378366243885,86.47887066085364,108.54708339274752,38.38070675165883,18.352291103359878,185.6265081921708,3.5,1.2831050228310499,31.7974656901535,29.43602252042634,1.4059916197547165e-05,0.6323297323453813,1,Good,front,1,0,1.0.0
6,PM_105,2,100.93208154553756,10.913432342429687,90.01864920310787,118.06667319218087,42.45292772899597,21.60727920274649,176.00747802312378,2.966,1.118571428571428,29.476682181997305,28.761912014087457,1.707677706332729e-05,0.6443468225656185,1,Good,front,1,0,1.0.0
6,PM_105,3,104.40042966551962,11.552675607908384,92.84775405761124,120.65617889855518,42.16838775771042,22.474777829709183,173.52525215562616,3.133,1.3503375843960987,29.110464781203806,28.73147515326967,1.7561667491138232e-05,0.6463528100989396,1,Good,front,1,0,1.0.0
6,PM_105,4,102.11974904427447,11.075195165262187,91.04455387901228,118.1960589001917,41.93298225808773,22.72230934835337,161.74462658182551,2.9670000000000005,1.2258064516129032,28.128545073102078,28.516267163450877,1.6588452372206925e-05,0.6565545678179315,1,Good,front,1,0,1.0.0
6,PM_105,5,106.24348785294623,11.20052268796924,95.04296516497699,117.64842889822259,39.92947870227658,21.159600522936522,183.8215489361111,2.9670000000000005,1.4063260340632597,30.341248267696297,30.323411404817705,1.6660706606458444e-05,0.6303989976929605,1,Good,front,1,0,1.0.0
6,PM_105,17,107.92325720757066,11.914861234461185,96.00839597310947,136.78327306915457,56.45174109808052,30.4074261757493,162.8969368046464,3.0,1.0,30.190058012728755,34.73858958548727,1.8955497096905292e-05,0.6872911896355082,0,Poor,front,1,0,1.0.0
6,PM_105,18,92.22214158896386,11.261980312761693,80.96016127620217,131.69104919994402,65.53116384793539,33.48374545480194,151.71600942951457,2.9669999999999987,1.3417521704814588,28.48436491091868,33.27506662735624,2.1019433427633024e-05,0.6941542752972136,0,Poor,front,1,0,1.0.0
6,PM_105,19,124.24114430413664,11.010924997983622,113.23021930615302,134.19149586851603,47.124719203356705,27.193871317661525,186.67459703669687,3.299999999999997,1.2494887525562373,32.568517288642994,43.06799091403605,1.8098302796182264e-05,0.6848732304241603,0,Poor,front,1,0,1.0.0
6,PM_105,20,124.35275016035916,11.77488101675462,112.57786914360454,138.21909812158611,49.1790279984126,25.96744860551207,175.3645168795572,3.299999999999997,1.0625000000000056,30.36325309050112,41.86369487124125,1.8803885811878465e-05,0.6878202156087523,0,Poor,front,1,0,1.0.0
6,PM_105,21,125.77528144975112,11.639031962661178,114.13624948708994,138.73983242841888,50.091507497561786,29.319799930381187,220.30781933713064,2.6329999999999956,1.4676663542643043,25.787099354651758,45.02146488104089,2.1212106691732993e-05,0.7057143111135178,0,Poor,front,1,0,1.0.0
8,PM_113,1,85.89044117870876,11.43523559149007,74.45520558721869,111.82481665351179,46.04522617971331,29.269375050732204,95.94198992347654,3.833,1.1294444444444447,42.14638306375882,22.49677945571191,1.6712062868360645e-05,0.7905878718706858,1,Good,front,1,0,1.0.0
8,PM_113,2,79.22852784897219,10.703589406036215,68.52493844293598,116.92059872868853,54.809127122224055,31.61871036488755,87.22401447580773,4.967,1.0133765707336841,49.942409664241765,22.048908313479647,1.4583397088766266e-05,0.7966882462326068,1,Good,front,1,0,1.0.0
8,PM_113,3,85.59102919939133,9.054929927490662,76.53609927190067,118.27887059265079,51.81118676671132,30.73881501275884,97.39526933028483,4.9670000000000005,1.4029995162070634,52.313232799487466,20.471174073912724,1.31978702822884e-05,0.7763280839964204,1,Good,front,1,0,1.0.0
8,PM_113,4,89.27957015525683,10.630749991221805,78.64882016403503,120.77830127137415,51.02448754904059,33.22642786469157,90.74346566284481,4.634,1.2782694198623377,42.809238049557315,23.691185211313332,1.559592037465367e-05,0.7892701789891914,1,Good,front,1,0,1.0.0
8,PM_113,5,91.13656125207427,10.931237102057295,80.20532415001698,118.83445604627387,50.38947237109234,30.63074446487775,96.28983717887576,5.132999999999999,1.231739130434785,42.25212838027607,24.518215126866743,1.5523232315561276e-05,0.8028817375275015,1,Good,front,1,0,1.0.0
8,PM_113,6,105.56805940616772,9.396704963887814,96.1713544422799,116.44845782023134,46.52010727597937,28.63635529031682,164.1864341417362,3.0,1.0,32.71786350413318,39.039455319651424,1.6627420263340708e-05,0.8192856599116679,0,Poor,front,1,0,1.0.0
8,PM_113,7,107.07928731992814,11.562139156804179,95.51714816312396,126.49178614721373,48.939870503169665,30.38140458042769,121.76943953094033,3.3000000000000043,1.8277634961439586,38.884819855103615,30.676179386425975,1.9312773148781414e-05,0.8386293789810063,0,Poor,front,1,0,1.0.0
8,PM_113,8,105.58167489237867,11.23705207339124,94.34462281898743,115.88944781194432,42.180562722238776,26.754246322021178,147.6895725505997,3.4669999999999987,1.6669230769230672,31.3826624664216,36.031524174874825,1.2420508346328466e-05,0.7924911058839081,0,Poor,front,1,0,1.0.0
8,PM_113,9,107.44110476134513,10.1891801207788,97.25192464056633,115.05081906903634,44.751468692748524,26.249808652920265,135.73739957563237,3.6329999999999956,1.421999999999997,35.45504314667665,42.001771435040226,1.986777779741682e-05,0.7702906594581967,0,Poor,front,1,0,1.0.0
8,PM_113,10,110.62131394269508,8.926427014161831,101.69488692853325,120.7629876180373,46.02482190234723,27.831543319567476,146.81160099996202,3.466000000000001,1.4187020237264492,38.41887818503478,40.77849095755589,1.9692972798477843e-05,0.7784245692576613,0,Poor,front,1,0,1.0.0
9,PM_118,1,77.83482338801988,21.732851095615544,56.10197229240434,87.07440090818008,33.70734374149267,18.261191154727406,98.44310095612248,3.333,1.5638461538461534,26.557137228737666,25.168445924433218,9.687123552851061e-06,0.5963333374254188,1,Good,front,1,0,1.0.0
9,PM_118,2,75.1978967175186,16.94862279442627,58.24927392309233,83.42019778120245,30.97785742770553,18.605865447733635,124.46831105040995,2.466,1.11492281303602,25.670566163045656,23.669455950926274,8.299398580306362e-06,0.6075758012767885,1,Good,front,1,0,1.0.0
9,PM_118,3,77.9476110191383,15.130595623812553,62.81701539532574,85.89634669980117,33.09780857797712,16.35268319377805,139.09753904683467,2.8,1.3333333333333346,31.201837186498274,26.04087472530906,7.65454745661333e-06,0.5765246867841239,1,Good,front,1,0,1.0.0
9,PM_118,4,78.24742822389233,12.265395055651467,65.98203316824086,86.71848627621571,32.57583443536671,16.96132423613369,155.70773456699666,2.8000000000000007,1.2708840227088398,31.75754550037833,25.297790581755535,7.63617213605074e-06,0.5623291553660144,1,Good,front,1,0,1.0.0
9,PM_118,5,77.32033461197759,12.173826185434578,65.14650842654301,84.8933191575746,32.08894467318585,15.182677730143418,130.2381967778222,2.8000000000000007,1.2708840227088398,33.638710815542574,25.711979660647565,7.944259753392127e-06,0.5589970786512651,1,Good,front,1,0,1.0.0
9,PM_118,6,78.98476421527786,9.011398203908172,69.97336601136969,87.41234138383618,33.44647247475994,16.62240949628206,169.33371038802474,2.8000000000000007,1.3993144815766898,36.31844397492839,26.239960066684016,9.840071576309782e-06,0.5648761582608477,1,Good,front,1,0,1.0.0
9,PM_118,7,103.18159103150487,9.182023552899523,93.99956747860534,89.24461978798222,30.494982494383503,18.30329953674801,286.21314347216895,2.165999999999997,1.1659999999999968,34.51297311605094,45.60111614029752,1.2042805700144278e-05,0.612616850440849,1,Good,front,1,0,1.0.0
9,PM_118,8,92.9134113443754,7.720919922134414,85.19249142224099,96.99147024918179,42.528344365324116,24.49211213294926,204.0141477065908,2.4659999999999975,1.1149228130360243,44.58891117460675,41.2081832097779,1.382177029130748e-05,0.6058087133932741,1,Good,front,1,0,1.0.0
9,PM_118,9,85.24003109373557,7.602619517580379,77.63741157615519,93.27116391793223,39.6869986184197,21.57265817200196,196.99591138409963,2.132999999999999,1.0648596321393964,46.97091221065079,34.40139744950989,1.4532530055015527e-05,0.5592402767638925,1,Good,front,1,0,1.0.0
9,PM_118,10,96.12203739564927,7.640715102544192,88.48132229310508,103.73229676997603,45.22209223161955,24.975941558709728,226.4664748803286,2.299999999999997,1.3809523809523754,43.953130195218584,39.95468572559997,1.5131558158867019e-05,0.6274565282994401,1,Good,front,1,0,1.0.0
9,PM_118,11,93.98775225699853,8.688085032454822,85.29966722454371,101.96657831600143,41.325402283178875,22.110181558576947,211.48971923381546,2.1330000000000027,1.3700000000000068,38.33217916132159,37.87433855313468,1.569573996728473e-05,0.6428601538016149,1,Good,front,1,0,1.0.0
7,PM_126,1,77.10041450312598,21.626806384896653,55.47360811822932,84.21161209338015,34.596078890542515,19.46063910082057,102.49451476809443,3.6660000000000004,1.2004801920768304,24.135262068710986,31.355492152533934,1.0890418092888761e-05,0.7356608160947767,1,Good,front,1,0,1.0.0
7,PM_126,2,82.75115592517228,22.234260598907397,60.51689532626489,88.11014187768077,36.41284109371022,19.463285185619597,124.99931817638904,4.334,0.8843478260869573,26.32969511769179,34.800112065610364,1.06215076668526e-05,0.7468704592368011,1,Good,front,1,0,1.0.0
7,PM_126,3,77.26046658238661,22.644044265526688,54.616422316859925,82.39465689891213,33.05982544959642,19.28310222419393,108.78297130394799,4.0,0.8458698661744334,24.305357465859398,31.38312747807415,1.2031251201826764e-05,0.7363723761533494,1,Good,front,1,0,1.0.0
7,PM_126,4,79.1411434599882,18.347458076445704,60.793685383542496,87.78802867650825,34.91345260071691,19.706731331065985,107.93572347663886,4.0,1.0335536349771202,27.967504632814396,30.12252071800029,1.4415467083456643e-05,0.7316618684043377,1,Good,front,1,0,1.0.0
7,PM_126,5,78.07398853621274,12.423830784182584,65.65015775203015,85.67375757591017,35.143111475976475,20.226471860380038,128.20710419683857,4.0,1.0,34.93645219589817,30.671613310418856,1.1923490173044497e-05,0.7591446350881866,1,Good,front,1,0,1.0.0
7,PM_126,6,84.5013820851379,8.970877271635388,75.53050481350252,85.43751779024356,34.79436283291989,17.723547338166068,178.94585054366726,3.1670000000000016,0.6375387797311272,36.90259873613038,37.88897399490486,1.3602727655176725e-05,0.7523153736964872,0,Poor,front,1,0,1.0.0
7,PM_126,7,108.67994206580745,8.268346580244739,100.41159548556271,112.90496680246066,50.110854825549886,24.06068258683597,206.69598345054604,3.799999999999997,1.4787997390737078,44.64894490751184,45.00879341552775,1.43493898866328e-05,0.7140212597053427,0,Poor,front,1,0,1.0.0
7,PM_126,8,92.84323973790757,9.824065037148372,83.0191747007592,97.96813613839822,41.42411876009375,22.68114679232987,208.73736037888443,3.165999999999997,0.75888888888889,35.17815833777035,39.38379825285692,1.4605774000882904e-05,0.7491272604592089,0,Poor,front,1,0,1.0.0
7,PM_126,9,95.22219038332139,9.906330100347816,85.31586028297357,102.07250761626491,46.084281109545145,23.896810367169493,199.50140087728494,3.0,1.0920502092050142,35.010144747194545,41.76853912162765,1.8793249909826002e-05,0.737984491839749,0,Poor,front,1,0,1.0.0
7,PM_126,10,120.76594835019023,9.838306257965513,110.92764209222472,117.83796411006466,50.1927964444885,27.54756194762326,162.88959068349604,3.334000000000003,1.1734028683181261,41.468750148063435,45.90853613034521,2.1611844126047704e-05,0.7873778411684847,0,Poor,front,1,0,1.0.0
